Order ID,Product,Price,Quantity,Purchase Type,Payment Method,Manager,City,day_of_week,is_weekend,month,sales_rolling_avg_3,sales_rolling_avg_7,sales_rolling_std_3,sales_rolling_std_7,sales_volatility,sales_lag_1,sales_lag_2,sales_lag_3
-1.3491380213103994,1.4571318342545805,-0.4983948687292264,-1.2600885604753511,-0.19933149177494175,0.11612281922690061,-0.9881558129874248,0.9721512771315813,0.0,0.0,0.0,-0.4106603029288698,0.306748622475874,-0.4316300258533185,0.7707102277939523,-0.2549708002213303,-0.8966200623044699,0.7092194447154458,1.4809937218016433
0.24255177650654167,0.021220366518270566,0.7182952159503305,-1.2572052741548057,1.0651776591723447,0.11612281922690061,0.8931631088080941,0.11783651844019172,0.0,0.0,0.0,-0.4897616601719949,-1.9306521499876919,-0.2649738426364435,-2.4975002803208164,-1.1055961794438072,-1.0311775148745514,-0.5064128425274398,-0.8735593259840049
0.4904378925599997,-0.6967353673498845,1.464008493657156,0.5581307000562316,1.0651776591723447,1.5027658958775372,0.8931631088080941,0.11783651844019172,0.0,0.0,0.0,0.9809376485705564,0.8746865872363287,0.06819371234610379,0.527501078850841,-1.1042032437106966,-0.5228493607209104,0.7092194447154458,-0.8735593259840049
0.25559841419356577,0.7391761003864256,-0.8663454991766731,0.772250159598386,1.0651776591723447,-1.270520257423736,0.8931631088080941,0.11783651844019172,0.0,0.0,0.0,-1.4360482671916035,-2.670345547639414,-1.6923819654513876,-2.4975002803208164,-3.5145962242968722,-0.5228493607209104,-1.0063906380870138,-0.8735593259840049
-0.9577388906996762,1.4571318342545805,-0.4983948687292264,-1.2600885604753511,-1.4638406427222281,0.11612281922690061,-0.2826612173141052,0.9721512771315813,0.0,0.0,0.0,-1.4360482671916035,-0.8428677416763367,-1.6923819654513876,-0.9518151656248225,0.5836556194991055,-1.0311775148745514,-0.8740435745565382,0.7275367465102357
-1.440464485119568,0.7391761003864256,-0.8663454991766731,0.772250159598386,-0.19933149177494175,0.11612281922690061,-0.7529909477629849,0.9721512771315813,0.0,0.0,0.0,-1.4360482671916035,-0.8428677416763367,-1.6923819654513876,-0.9518151656248319,0.583655619499099,-1.0311775148745514,-0.5064128425274398,-1.0073970781739259
1.5863554582700248,1.4571318342545805,-0.4983948687292264,-1.2600885604753511,-1.4638406427222281,1.5027658958775372,1.128327974032534,-1.5907929989425875,0.0,0.0,0.0,-1.436048267191603,-0.8428677416763367,-1.6923819654513876,-0.9518151656248115,0.5836556194991135,-1.0311775148745514,-0.8740435745565382,0.7275367465102357
1.4689357190868078,-0.6967353673498845,1.464008493657156,1.0675270390155698,-0.19933149177494175,-1.270520257423736,1.128327974032534,-1.5907929989425875,0.0,0.0,0.0,-0.04445031569217826,0.3067486224758754,1.0327194675929197,0.7707102277939742,-0.25497080022132074,-0.5228493607209104,-1.0063906380870138,-0.8735593259840049
1.5994020959570487,-0.6967353673498845,1.464008493657156,1.2130620977198288,-1.4638406427222281,1.5027658958775372,1.128327974032534,-1.5907929989425875,0.0,0.0,0.0,-0.04445031569217826,0.3067486224758754,1.032719467592919,0.7707102277939742,-0.25497080022132074,-0.5228493607209104,-1.0063906380870138,-0.8735593259840049
0.1251320373233247,0.7391761003864256,-0.8663454991766731,0.5014103134225482,1.0651776591723447,0.11612281922690061,0.8931631088080941,0.11783651844019172,0.0,0.0,0.0,0.7612116562285411,0.8746865872363287,0.6866315725735108,0.527501078850841,-1.1042032437106966,0.7130857591820596,1.4542843949610857,1.4809937218016433
